Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-04 09:45:00.000,2023-Oct-04 14:45:00.000,20421.74023,0,137698.5781,0,0,0,2476.508789
2023-Oct-04 10:00:00.000,2023-Oct-04 15:00:00.000,20089.28516,0,137638.2344,0,0,0,2408.053223
2023-Oct-04 10:15:00.000,2023-Oct-04 15:15:00.000,20385.99023,0,137748.2031,0,0,0,2503.42334
2023-Oct-04 10:30:00.000,2023-Oct-04 15:30:00.000,19852.75781,0,137714.2969,0,0,0,2466.551025
2023-Oct-04 10:45:00.000,2023-Oct-04 15:45:00.000,20848.19727,0,137652.9375,0,0,0,2469.481689
2023-Oct-04 11:00:00.000,2023-Oct-04 16:00:00.000,20064.8418,0,137634.8125,0,0,0,2418.756592
2023-Oct-04 11:15:00.000,2023-Oct-04 16:15:00.000,20537.89844,0,137613.0156,0,0,0,2384.268799
2023-Oct-04 11:30:00.000,2023-Oct-04 16:30:00.000,20843.96289,0,137605.125,0,0,0,2356.487061
2023-Oct-04 11:45:00.000,2023-Oct-04 16:45:00.000,20968.89453,0,137616.8125,0,0,0,2324.547852
2023-Oct-04 12:00:00.000,2023-Oct-04 17:00:00.000,20333.21484,0,137755.8906,0,0,0,2196.896973
2023-Oct-04 12:15:00.000,2023-Oct-04 17:15:00.000,20679.12305,0,138033.875,0,0,0,2374.074951
2023-Oct-04 12:30:00.000,2023-Oct-04 17:30:00.000,20742.42969,0,138089.7969,0,0,0,2565.92749
2023-Oct-04 12:45:00.000,2023-Oct-04 17:45:00.000,20134.84766,0,138137.2656,0,0,0,2589.821045
2023-Oct-04 13:00:00.000,2023-Oct-04 18:00:00.000,20563.82813,0,138270.25,0,0,0,2740.071533
2023-Oct-04 13:15:00.000,2023-Oct-04 18:15:00.000,20111.125,0,138337.0469,0,0,0,2849.74585
2023-Oct-04 13:30:00.000,2023-Oct-04 18:30:00.000,20570.70117,0,138233.3438,0,0,0,2862.969238
2023-Oct-04 13:45:00.000,2023-Oct-04 18:45:00.000,21066.30664,0,138100.9844,0,0,0,2895.244873
2023-Oct-04 14:00:00.000,2023-Oct-04 19:00:00.000,20438.00195,0,137959.5156,0,0,0,2713.443848
2023-Oct-04 14:15:00.000,2023-Oct-04 19:15:00.000,21423.83008,0,137803.1719,0,0,0,2621.87207
2023-Oct-04 14:30:00.000,2023-Oct-04 19:30:00.000,20432.61914,0,137812.1563,0,0,0,2442.554443
2023-Oct-04 14:45:00.000,2023-Oct-04 19:45:00.000,20482.94531,0,137650.7813,0,0,0,2378.958984
2023-Oct-04 15:00:00.000,2023-Oct-04 20:00:00.000,21511.76953,0,137453.8438,0,0,0,2322.516602
2023-Oct-04 15:15:00.000,2023-Oct-04 20:15:00.000,21675.12305,0,137480.75,0,0,0,2408.893066
2023-Oct-04 15:30:00.000,2023-Oct-04 20:30:00.000,21290.6582,0,137527.375,0,0,0,2414.463135
2023-Oct-04 15:45:00.000,2023-Oct-04 20:45:00.000,21337.56055,0,137502.2188,0,0,0,2340.865723
2023-Oct-04 16:00:00.000,2023-Oct-04 21:00:00.000,22126.50586,0,137460.9531,0,0,0,2260.654541
2023-Oct-04 16:15:00.000,2023-Oct-04 21:15:00.000,21609.16016,0,137437.0625,0,0,0,2321.420166
2023-Oct-04 16:30:00.000,2023-Oct-04 21:30:00.000,22190.76172,0,137455.5938,0,0,0,2535.270508
2023-Oct-04 16:45:00.000,2023-Oct-04 21:45:00.000,22377.68164,0,137370.2188,0,0,0,2597.855713
2023-Oct-04 17:00:00.000,2023-Oct-04 22:00:00.000,21923.91602,0,137327.7969,0,0,0,2589.34375
